Vertice,Pai,Nivel
1869,6830,980
1870,7818,380
1871,398,711
1872,7537,108
1873,5676,90
1874,2594,106
1875,7605,284
1876,2389,1006
1877,7290,177
1878,6402,39
1879,7044,279
1880,1217,1009
1881,7085,749
1882,2212,702
1883,594,264
1884,5916,1007
1885,963,1181
1886,5688,446
1887,1286,222
1888,5676,90
1889,1976,32
1890,5245,548
1891,6559,410
1892,4308,289
1893,6137,139
1894,6729,259
1895,3673,566
1896,1585,544
1897,6205,227
1898,8851,27
1899,5743,291
1900,1334,1078
1901,7819,484
1902,4585,673
1903,3112,124
1904,3411,107
1905,7140,204
1906,5947,7
1907,7661,987
1908,1,1
1909,6381,1200
1910,2049,510
1911,1234,339
1912,2472,16
1913,280,798
1914,2534,245
1915,4602,29
1916,2009,308
1917,7743,521
1918,6964,247
1919,9148,508
1920,1867,285
1921,7721,479
1922,9521,658
1923,6045,243
1924,6417,369
1925,5885,319
1926,488,178
1927,5854,913
1928,5659,1179
1929,9801,1061
1930,9764,69
1931,8156,371
1932,2382,1024
1933,3985,1150
1934,9071,228
1935,3928,1184
1936,7818,380
1937,8017,790
1938,6497,224
1939,8674,169
1940,2472,16
1941,6471,497
1942,5702,312
1943,594,264
1944,3471,846
1945,193,597
1946,6049,377
1947,8931,51
1948,322,140
1949,3147,361
1950,477,219
1951,820,662
1952,7286,120
1953,4916,203
1954,6964,247
1955,8447,945
1956,5270,202
1957,2268,79
1958,9086,1050
1959,2057,297
1960,647,1181
1961,2758,110
1962,9597,893
1963,2420,951
1964,9509,67
1965,3083,58
1966,8663,15
1967,5903,314
1968,6662,155
1969,8657,567
1970,7798,49
1971,3873,580
1972,477,219
1973,1632,386
1974,2296,443
1975,4537,422
1976,3527,31
1977,3705,589
1978,9148,508
1979,8935,408
1980,6211,351
1981,410,236
1982,8962,981
1983,2442,770
1984,7628,1212
1985,6801,118
1986,2275,505
1987,4531,274
1988,6115,186
1989,5818,103
1990,7346,11
1991,2562,157
1992,1059,1162
1993,5445,478
1994,5445,478
1995,5847,143
1996,5573,272
1997,8916,564
1998,6440,1075
1999,3432,531
2000,6365,708
2001,4097,376
2002,5534,724
2003,1196,206
2004,1291,151
2005,418,489
2006,9868,196
2007,8510,340
2008,3623,24
2009,5410,307
2010,9523,22
2011,820,662
2012,8232,94
2013,2562,157
2014,9417,499
2015,6424,64
2016,6316,643
2017,9189,1210
2018,8523,221
2019,2252,642
2020,1039,1195
2021,3623,24
2022,7981,170
2023,1035,420
2024,6947,127
2025,6713,522
2026,3295,528
2027,8025,57
2028,4192,804
2029,2536,582
2030,8214,1190
2031,1,1
2032,4585,673
2033,3140,14
2034,9616,407
2035,8443,287
2036,1345,168
2037,6828,61
2038,488,178
2039,9764,69
2040,1747,1219
2041,5537,145
2042,8981,2
2043,7721,479
2044,3468,123
2045,4092,800
2046,3711,115
2047,1709,1036
2048,5818,103
2049,7602,509
2050,6672,706
2051,9471,86
2052,2075,978
2053,6892,917
2054,3623,24
2055,4459,445
2056,6658,111
2057,522,296
2058,4866,679
2059,754,59
2060,8481,172
2061,6898,82
2062,8772,50
2063,7672,815
2064,1857,1106
2065,6684,869
2066,354,385
2067,9697,28
2068,748,1185
2069,1,1
2070,7672,815
2071,4960,985
2072,6766,12
2073,4674,401
2074,6438,47
2075,2745,977
2076,7253,883
2077,8906,470
2078,699,762
2079,6752,1029
2080,8648,677
2081,8334,100
2082,8725,128
2083,5003,970
2084,9509,67
2085,3958,5
2086,2345,389
2087,3295,528
2088,5610,212
2089,522,296
2090,8119,239
2091,7443,23
2092,4475,781
2093,8492,349
2094,5098,75
2095,2131,275
2096,961,1013
2097,8025,57
2098,9471,86
2099,6326,156
2100,9694,229
2101,4990,412
2102,3679,252
2103,3156,425
2104,6567,440
2105,8156,371
2106,2356,303
2107,488,178
2108,8517,394
2109,7591,1068
2110,7850,99
2111,8059,125
2112,4384,619
2113,7284,237
2114,4460,718
2115,2594,106
2116,8931,51
2117,9159,976
2118,8411,671
2119,7443,23
2120,1294,320
2121,9505,122
2122,5078,126
2123,9828,300
2124,9640,458
2125,1461,384
2126,7965,80
2127,8119,239
2128,8436,437
2129,3147,361
2130,6507,915
2131,4531,274
2132,7286,120
2133,3392,197
2134,4474,306
2135,9616,407
2136,9868,196
2137,2185,415
2138,3698,803
2139,1231,391
2140,5743,291
2141,1622,640
2142,3024,286
2143,6887,1182
2144,5714,72
2145,1323,96
2146,6776,182
2147,3411,107
2148,3976,709
2149,3867,195
2150,1805,217
2151,8301,199
2152,5653,728
2153,1345,168
2154,6087,316
2155,2433,256
2156,1930,70
2157,7023,135
2158,2682,1057
2159,1840,563
2160,346,1134
2161,3895,101
2162,8069,292
2163,908,617
2164,4474,306
2165,4396,281
2166,8025,57
2167,2594,106
2168,2884,117
2169,3820,712
2170,3265,38
2171,1340,669
2172,6341,1151
2173,5171,748
2174,3134,816
2175,9056,1177
2176,9637,363
2177,918,255
2178,5171,748
2179,5396,230
2180,9950,198
2181,3784,159
2182,6807,538
2183,2934,961
2184,2268,79
2185,8105,414
2186,9697,28
2187,1622,640
2188,4412,605
2189,4918,429
2190,4698,1041
2191,6956,537
2192,8969,751
2193,6957,10
2194,1945,598
2195,9968,771
2196,4520,34
2197,2299,501
2198,488,178
2199,5771,188
2200,6438,47
2201,1147,1131
2202,2049,510
2203,10000,1167
2204,6431,97
2205,787,491
2206,9671,225
2207,9523,22
2208,754,59
2209,5885,319
2210,4102,19
2211,7624,138
2212,1724,701
2213,970,1081
2214,5676,90
2215,7849,327
2216,7414,277
2217,4676,93
2218,9671,225
2219,3332,1189
2220,302,353
2221,2983,473
2222,4738,520
2223,5870,65
2224,8962,981
2225,6898,82
2226,9112,1129
2227,1438,518
2228,5883,1154
2229,9298,368
2230,3808,403
2231,6721,498
2232,3711,115
2233,2625,428
2234,3705,589
2235,2786,76
2236,3958,5
2237,5986,460
2238,7414,277
2239,4676,93
2240,3003,193
2241,3337,388
2242,3375,486
2243,7989,624
2244,2717,1037
2245,7140,204
2246,6268,87
2247,5932,84
2248,477,219
2249,7319,601
2250,8246,778
2251,2937,309
2252,634,641
2253,3227,146
2254,2502,896
2255,7053,1119
2256,5160,610
2257,3322,1141
2258,4950,946
2259,4789,930
2260,7044,279
2261,4508,53
2262,7798,49
2263,8826,232
2264,7346,11
2265,2910,681
2266,1140,1090
2267,8185,92
2268,3608,78
2269,8017,790
2270,7721,479
2271,6326,156
2272,8849,404
2273,697,102
2274,410,236
2275,1038,504
2276,6417,369
2277,4825,923
2278,7959,3
2279,5839,1038
2280,8967,549
2281,581,455
2282,388,855
2283,40,130
2284,7233,66
2285,1986,506
2286,1194,359
2287,6438,47
2288,1323,96
2289,3187,613
2290,9110,337
2291,4349,424
2292,8117,1112
2293,8918,1168
2294,1291,151
2295,3112,124
2296,5261,442
2297,8725,128
2298,8079,63
2299,4694,500
2300,7806,153
2301,8232,94
2302,9868,196
2303,488,178
2304,9944,18
2305,4602,29
2306,1051,843
2307,1461,384
2308,1804,395
2309,7177,603
2310,3118,392
2311,6079,1200
2312,4968,554
2313,3282,496
2314,6947,127
2315,8334,100
2316,5049,98
2317,2594,106
2318,2562,157
2319,8492,349
2320,5947,7
2321,322,140
2322,475,44
2323,5400,960
2324,9110,337
2325,9869,1190
2326,4372,1190
2327,1038,504
2328,2009,308
2329,6638,891
2330,4346,742
2331,5771,188
2332,3957,1141
2333,8539,596
2334,475,44
2335,2953,1210
2336,8569,880
2337,5303,453
2338,3771,1062
2339,1481,33
2340,3952,633
2341,4193,258
2342,6299,387
2343,3786,218
2344,6268,87
2345,3337,388
2346,8048,908
2347,2156,71
2348,5098,75
2349,9694,229
2350,4508,53
2351,4421,17
2352,2829,1063
2353,6957,10
2354,3282,496
2355,2804,344
2356,6963,302
2357,3527,31
2358,4664,246
2359,4537,422
2360,856,133
2361,7244,164
2362,2493,148
2363,2625,428
2364,3083,58
2365,257,995
2366,4314,1131
2367,504,630
2368,7535,211
2369,7641,581
2370,6637,645
2371,6747,355
2372,6947,127
2373,6898,82
2374,2360,134
2375,7206,1139
2376,3147,361
2377,4990,412
2378,5495,398
2379,7082,620
2380,2194,599
2381,6771,185
2382,7349,1023
2383,6261,234
2384,39,192
2385,4421,17
2386,2296,443
2387,8772,50
2388,3679,252
2389,6179,1005
2390,9768,680
2391,1992,1163
2392,6424,64
2393,4329,54
2394,3107,600
2395,8436,437
2396,1814,452
2397,6369,777
2398,3623,24
2399,4725,147
2400,8004,268
2401,4537,422
2402,475,44
2403,7818,380
2404,3083,58
2405,7086,889
2406,9693,618
2407,3739,627
2408,1103,664
2409,2594,106
2410,2624,693
2411,894,405
2412,8112,1213
2413,7289,324
2414,1526,1073
2415,3985,1150
2416,8557,393
2417,5847,143
2418,469,832
2419,1133,160
2420,7909,950
2421,6997,46
2422,7959,3
2423,8030,1116
2424,6498,20
2425,9596,1106
2426,3284,457
2427,8906,470
2428,5049,98
2429,4984,746
2430,8079,63
2431,6780,634
2432,2290,338
2433,918,255
2434,7721,479
2435,3623,24
2436,6197,352
2437,8750,937
2438,9462,383
2439,856,133
2440,3361,4
2441,3147,361
2442,6669,769
2443,3062,541
2444,2118,672
2445,1887,223
2446,9471,86
2447,1474,77
2448,3225,817
2449,6868,710
2450,4251,474
2451,8676,326
2452,7579,703
2453,5270,202
2454,6438,47
2455,5484,434
2456,2388,253
2457,8967,549
2458,8663,15
2459,2275,505
2460,5098,75
2461,2634,448
2462,6283,325
2463,1104,26
2464,6261,234
2465,4848,105
2466,2536,582
2467,3923,323
2468,2146,183
2469,6137,139
2470,3567,725
2471,3673,566
2472,8663,15
2473,2299,501
2474,4080,271
2475,4145,607
2476,9349,91
2477,2684,13
2478,1991,158
2479,6898,82
2480,7535,211
2481,2758,110
2482,1327,152
2483,1193,208
2484,7536,848
2485,1504,282
2486,408,752
2487,7806,153
2488,8693,9
2489,7053,1119
2490,5078,126
2491,4537,422
2492,7346,11
2493,4725,147
2494,6776,182
2495,2778,343
2496,7959,3
2497,7286,120
2498,2393,55
2499,7959,3
2500,3891,1182
2501,2131,275
2502,6128,895
2503,5445,478
2504,3711,115
2505,7537,108
2506,8105,414
2507,9595,842
2508,6713,522
2509,9110,337
2510,6498,20
2511,4267,595
2512,6954,416
2513,2489,1120
2514,4346,742
2515,7591,1068
2516,6137,139
2517,2772,290
2518,918,255
2519,6115,186
2520,1705,882
2521,5610,212
2522,9644,328
2523,2953,1210
2524,2296,443
2525,3310,43
2526,7535,211
2527,8472,131
2528,9941,1025
2529,8772,50
2530,8492,349
2531,4211,60
2532,7641,581
2533,7981,170
2534,7442,244
2535,1805,217
2536,7641,581
2537,5537,145
2538,3227,146
2539,945,1152
2540,386,262
2541,4474,306
2542,2722,534
2543,5879,249
2544,9764,69
2545,7177,603
2546,6767,753
2547,4482,708
2548,4349,424
2549,2553,560
2550,6351,40
2551,6100,333
2552,4840,36
2553,9607,559
2554,6963,302
2555,774,998
2556,7255,190
2557,7581,427
2558,5932,84
2559,583,584
2560,5900,215
2561,8906,470
2562,6326,156
2563,2845,341
2564,5947,7
2565,7286,120
2566,2040,1220
2567,6102,690
2568,4565,834
2569,6957,10
2570,8693,9
2571,3274,231
2572,3711,115
2573,7478,1014
2574,8472,131
2575,8433,42
2576,4092,800
2577,2561,471
2578,9903,714
2579,5714,72
2580,2894,754
2581,4965,881
2582,40,130
2583,4602,29
2584,8648,677
2585,1793,900
2586,7284,237
2587,6997,46
2588,4768,999
2589,6771,185
2590,3887,261
2591,7772,235
2592,9957,530
2593,6997,46
2594,4848,105
2595,1234,339
2596,3705,589
2597,1714,288
2598,6197,352
2599,6658,111
2600,3887,261
2601,6956,537
2602,501,515
2603,6828,61
2604,2722,534
2605,4211,60
2606,3392,197
2607,1104,26
2608,3851,1073
2609,477,219
2610,3227,146
2611,6830,980
2612,8916,564
2613,1571,8
2614,6045,243
2615,2916,973
2616,1382,1193
2617,6585,379
2618,1262,137
2619,6260,996
2620,488,178
2621,6578,676
2622,2433,256
2623,3411,107
2624,2860,692
2625,7581,427
2626,3282,496
2627,751,396
2628,4916,203
2629,1323,96
2630,1810,121
2631,8626,263
2632,2009,308
2633,5111,191
2634,5872,447
2635,6820,85
2636,1521,104
2637,6983,956
2638,4866,679
2639,9096,791
2640,3227,146
2641,4421,17
2642,7570,251
2643,5186,947
2644,2758,110
2645,132,201
2646,4520,34
2647,5160,610
2648,3333,1171
2649,4932,547
2650,8851,27
2651,5499,968
2652,3337,388
2653,4211,60
2654,9790,112
2655,3786,218
2656,8391,163
2657,9192,1098
2658,7375,364
2659,1320,782
2660,5903,314
2661,3426,179
2662,8674,169
2663,1922,659
2664,7614,1194
2665,1323,96
2666,9417,499
2667,3112,124
2668,918,255
2669,856,133
2670,1810,121
2671,8079,63
2672,5767,482
2673,3786,218
2674,7414,277
2675,6574,967
2676,6497,224
2677,837,348
2678,129,1161
2679,5986,460
2680,5543,418
2681,2573,1015
2682,9963,1056
2683,1294,320
2684,6766,12
2685,7868,321
2686,4384,619
2687,5688,446
2688,2875,346
2689,3468,123
2690,6751,705
2691,639,873
2692,3112,124
2693,6100,333
2694,4478,1183
2695,5610,212
2696,7572,366
2697,2845,341
2698,4676,93
2699,4308,289
2700,1944,847
2701,475,44
2702,7467,213
2703,7443,23
2704,7850,99
2705,8301,199
2706,1785,35
2707,3099,794
2708,9729,149
2709,9467,171
2710,7938,1059
2711,6801,118
2712,9963,1056
2713,3295,528
2714,9983,898
2715,5400,960
2716,6045,243
2717,8726,1036
2718,4081,299
2719,1340,669
2720,1585,544
2721,413,419
2722,3166,533
2723,6906,129
2724,8492,349
2725,1291,151
2726,1721,1178
2727,6860,1021
2728,8620,373
2729,1616,716
2730,6771,185
2731,6549,1180
2732,754,59
2733,8433,42
2734,6776,182
2735,6766,12
2736,8785,1214
2737,4463,557
2738,9712,578
2739,9804,399
2740,8201,851
2741,7818,380
2742,2847,1153
2743,4432,184
2744,6402,39
2745,9159,976
2746,3493,830
2747,9950,198
2748,2360,134
2749,3968,68
2750,1175,214
2751,5445,478
2752,4329,54
2753,9944,18
2754,4676,93
2755,2275,505
2756,5537,145
2757,6801,118
2758,9281,109
2759,6637,645
2760,7488,52
2761,1262,137
2762,3361,4
2763,2146,183
2764,6476,1106
2765,5716,812
2766,2778,343
2767,4844,294
2768,3304,21
2769,4102,19
2770,6828,61
2771,2085,6
2772,4308,289
2773,8626,263
2774,9697,28
2775,3265,38
2776,6137,139
2777,7944,655
2778,7805,342
2779,1571,8
2780,238,216
2781,4916,203
2782,552,862
2783,634,641
2784,3521,83
2785,9588,1126
2786,5098,75
2787,1751,942
2788,918,255
2789,1327,152
2790,8481,172
2791,1,1
2792,1155,1040
2793,2472,16
2794,1840,563
2795,6438,47
2796,6712,1182
2797,8916,564
2798,9146,166
2799,7693,1014
2800,2594,106
2801,7233,66
2802,9719,1007
2803,6020,119
2804,2778,343
2805,5743,291
2806,7572,366
2807,3513,1104
2808,5463,62
2809,1428,461
2810,8481,172
2811,6365,708
2812,6087,316
2813,1481,33
2814,7328,939
2815,1104,26
2816,3995,205
2817,7414,277
2818,2970,358
2819,419,194
2820,7414,277
2821,4918,429
2822,1290,561
2823,7798,49
2824,9771,492
2825,1294,320
2826,8826,232
2827,8308,345
2828,3302,535
2829,1929,1062
2830,6868,710
2831,6820,85
2832,9461,1214
2833,7381,1070
2834,1549,587
2835,6957,10
2836,7806,153
2837,2634,448
2838,1616,716
2839,7016,911
2840,9950,198
2841,452,1024
2842,6497,224
2843,7850,99
2844,1437,347
2845,8510,340
2846,1323,96
2847,240,1152
2848,1474,77
2849,3532,354
2850,280,798
2851,6559,410
2852,2728,374
2853,7996,789
2854,7631,934
2855,9298,368
2856,7805,342
2857,2979,161
2858,1428,461
2859,3112,124
2860,6136,691
2861,3699,611
2862,170,1157
2863,9333,56
2864,4105,575
2865,9694,229
2866,410,236
2867,861,360
2868,6431,97
2869,9876,226
2870,5398,736
2871,1810,121
2872,9059,726
2873,6947,127
2874,6498,20
2875,8308,345
2876,3310,43
2877,3411,107
2878,9471,86
2879,9464,88
2880,7532,144
2881,8931,51
2882,2275,505
2883,7536,848
2884,7700,116
2885,4148,381
2886,5947,7
2887,8069,292
2888,3265,38
2889,7095,493
2890,3887,261
2891,8931,51
2892,1924,370
2893,7532,144
2894,6767,753
2895,8615,430
2896,3409,787
2897,7691,485
2898,4192,804
2899,8906,470
2900,2684,13
2901,4762,721
2902,257,995
2903,9464,88
2904,9764,69
2905,6766,12
2906,3527,31
2907,7488,52
2908,292,1121
2909,322,140
2910,9768,680
2911,594,264
2912,5908,652
2913,6963,302
2914,6596,276
2915,5771,188
2916,6097,972
2917,5132,257
2918,2740,852
2919,5740,260
2920,8232,94
2921,2009,308
2922,7537,108
2923,6828,61
2924,1358,180
2925,7462,927
2926,9471,86
2927,7537,108
2928,9521,658
2929,2594,106
2930,985,1143
2931,1781,1104
2932,4923,523
2933,4075,48
2934,5400,960
2935,5,1011
2936,5971,552
2937,2009,308
2938,9146,166
2939,1585,544
2940,8091,254
2941,522,296
2942,7981,170
2943,9471,86
2944,8438,265
2945,4984,746
2946,375,113
2947,7798,49
2948,5917,45
2949,4508,53
2950,6523,1143
2951,5619,1177
2952,2534,245
2953,7580,1209
2954,1338,767
2955,7850,99
2956,6830,980
2957,7700,116
2958,6529,1198
2959,4459,445
2960,5049,98
2961,8413,1207
2962,6480,332
2963,5303,453
2964,8657,567
2965,3942,1202
2966,6567,440
2967,9509,67
2968,1323,96
2969,3045,1182
2970,6703,357
2971,9491,974
2972,6431,97
2973,7023,135
2974,8741,730
2975,5909,802
2976,884,859
2977,9119,450
2978,2068,1186
2979,1133,160
2980,9881,150
2981,8550,553
2982,8069,292
2983,6053,472
2984,1915,30
2985,1481,33
2986,1705,882
2987,1358,180
2988,1286,222
2989,2057,297
2990,3566,925
2991,9879,966
2992,2268,79
2993,7095,493
2994,2275,505
2995,8667,694
2996,8407,436
2997,8433,42
2998,1217,1009
2999,5932,84
3000,7570,251
3001,9968,771
3002,8851,27
3003,39,192
3004,3655,821
3005,5371,626
3006,6596,276
3007,1887,223
3008,322,140
3009,8413,1207
3010,5410,307
3011,9876,226
3012,8522,266
3013,774,998
3014,9849,220
3015,6049,377
3016,8667,694
3017,3347,477
3018,8391,163
3019,3392,197
3020,302,353
3021,1976,32
3022,7243,647
3023,8615,430
3024,1867,285
3025,6402,39
3026,5098,75
3027,4664,246
3028,7891,176
3029,8949,821
3030,1041,870
3031,8930,525
3032,6965,688
3033,40,130
3034,3827,744
3035,8079,63
3036,9281,109
3037,9753,241
3038,4674,401
3039,9876,226
3040,9640,458
3041,1742,1184
3042,7403,893
3043,7805,342
3044,6463,644
3045,2731,1181
3046,2057,297
3047,1231,391
3048,2252,642
3049,4485,167
3050,236,828
3051,2157,136
3052,4910,507
3053,3827,744
3054,7581,427
3055,3867,195
3056,754,59
3057,2728,374
3058,856,133
3059,9950,198
3060,6828,61
3061,5410,307
3062,7799,540
3063,6679,936
3064,5932,84
3065,2674,278
3066,7189,623
3067,1350,783
3068,4341,649
3069,3914,949
3070,2472,16
3071,2738,579
3072,1705,882
3073,4916,203
3074,322,140
3075,7335,569
3076,6637,645
3077,1041,870
3078,9228,524
3079,8969,751
3080,8205,175
3081,9349,91
3082,6137,139
3083,8025,57
3084,4567,248
3085,8692,469
3086,8676,326
3087,7289,324
3088,3727,1188
3089,2052,979
3090,2536,582
3091,8091,254
3092,4385,1174
3093,1805,217
3094,7772,235
3095,6137,139
3096,697,102
3097,7023,135
3098,7494,476
3099,7970,793
3100,1549,587
3101,8806,796
3102,2268,79
3103,96,661
3104,8436,437
3105,7375,364
3106,8510,340
3107,2194,599
3108,2674,278
3109,8836,154
3110,9697,28
3111,2360,134
3112,3468,123
3113,4329,54
3114,3711,115
3115,5818,103
3116,177,1060
3117,2085,6
3118,1231,391
3119,2786,76
3120,6348,1088
3121,4329,54
3122,2983,473
3123,8674,169
3124,386,262
3125,2625,428
3126,1461,384
3127,4567,248
3128,432,546
3129,9887,1016
3130,1443,1181
3131,9448,765
3132,6417,369
3133,7414,277
3134,7672,815
3135,4508,53
3136,3112,124
3137,1151,813
3138,7772,235
3139,2146,183
3140,2684,13
3141,4567,248
3142,3105,365
3143,3350,240
3144,7512,988
3145,5469,350
3146,4635,682
3147,861,360
3148,5280,788
3149,9509,67
3150,182,1124
3151,6438,47
3152,5543,418
3153,6424,64
3154,1867,285
3155,9950,198
3156,4349,424
3157,7672,815
3158,5771,188
3159,7390,1092
3160,7280,315
3161,9199,334
3162,8916,564
3163,8232,94
3164,1234,339
3165,8308,345
3166,8837,532
3167,2562,157
3168,7948,481
3169,3347,477
3170,9281,109
3171,3765,1099
3172,1479,667
3173,8626,263
3174,1537,1027
3175,8603,1114
3176,8657,567
3177,2534,245
3178,4178,207
3179,9790,112
3180,3166,533
3181,4190,311
3182,5537,145
3183,8174,1085
3184,9876,226
3185,6898,82
3186,2425,1107
3187,6629,612
3188,5469,350
3189,1041,870
3190,6530,269
3191,8079,63
3192,9753,241
3193,8433,42
3194,3274,231
3195,8931,51
3196,26,444
3197,1986,506
3198,1481,33
3199,8500,731
3200,2131,275
3201,7661,987
3202,1986,506
3203,7255,190
3204,1867,285
3205,3304,21
3206,408,752
3207,7965,80
3208,375,113
3209,9857,1003
3210,9753,241
3211,4102,19
3212,7532,144
3213,8849,404
3214,8472,131
3215,6283,325
3216,9125,1161
3217,2884,117
3218,3347,477
3219,2109,1069
3220,7772,235
3221,7772,235
3222,4421,17
3223,2079,1030
3224,8981,2
3225,3134,816
3226,2028,805
3227,5537,145
3228,2360,134
3229,5514,1213
3230,6100,333
3231,7800,609
3232,4903,1158
3233,1774,301
3234,3784,159
3235,1976,32
3236,4190,311
3237,7435,675
3238,1817,114
3239,6498,20
3240,1616,716
3241,5078,126
3242,4501,1211
3243,7691,485
3244,5078,126
3245,6567,440
3246,9523,22
3247,4211,60
3248,504,630
3249,1428,461
3250,1867,285
3251,6268,87
3252,3350,240
3253,9640,458
3254,2277,924
3255,4432,184
3256,7288,280
3257,4193,258
3258,2674,278
3259,8981,2
3260,8557,393
3261,1320,782
3262,1644,899
3263,8059,125
3264,3697,637
3265,5031,37
3266,1945,598
3267,3952,633
3268,2197,502
3269,3523,565
3270,322,140
3271,504,630
3272,8117,1112
3273,9694,229
3274,5396,230
3275,1976,32
3276,2782,863
3277,963,1181
3278,4676,93
3279,3504,1009
3280,2057,297
3281,522,296
3282,5881,495
3283,3523,565
3284,1019,456
3285,940,41
3286,1345,168
3287,4192,804
3288,7550,719
3289,1461,384
3290,9905,329
3291,6747,355
3292,6636,629
3293,6020,119
3294,2252,642
3295,3676,527
3296,4092,800
3297,856,133
3298,4432,184
3299,1104,26
3300,4676,93
3301,9876,226
3302,2722,534
3303,7570,251
3304,6498,20
3305,9887,1016
3306,634,641
3307,8492,349
3308,5847,143
3309,6431,97
3310,8433,42
3311,6351,40
3312,5916,1007
3313,3075,570
3314,1234,339
3315,9494,331
3316,8674,169
3317,9494,331
3318,7015,173
3319,4622,556
3320,8854,421
3321,9509,67
3322,2375,1140
3323,4075,48
3324,754,59
3325,2896,788
3326,3112,124
3327,835,382
3328,5903,314
3329,3304,21
3330,2736,1215
3331,1480,1151
3332,8346,1188
3333,3916,1170
3334,1887,223
3335,1327,152
3336,9349,91
3337,6299,387
3338,9464,88
3339,7806,153
3340,2335,1211
3341,4990,412
3342,1887,223
3343,9822,1052
3344,3872,435
3345,6351,40
3346,6338,1181
3347,7494,476
3348,477,219
3349,1175,214
3350,8119,239
3351,9462,383
3352,6283,325
3353,129,1161
3354,4412,605
3355,9679,980
3356,6828,61
3357,5676,90
3358,4426,513
3359,2758,110
3360,87,922
3361,7959,3
3362,9294,267
3363,7275,335
3364,8481,172
3365,6947,127
3366,4474,306
3367,1931,372
3368,9400,426
3369,6498,20
3370,3083,58
3371,2982,293
3372,9292,89
3373,8433,42
3374,7414,277
3375,7691,485
3376,7798,49
3377,9146,166
3378,3291,356
3379,7284,237
3380,6807,538
3381,4848,105
3382,3628,1149
3383,5885,319
3384,6965,688
3385,5261,442
3386,445,841
3387,2028,805
3388,8663,15
3389,8185,92
3390,2393,55
3391,5619,1177
3392,9868,196
3393,8436,437
3394,2040,1220
3395,7154,174
3396,2870,737
3397,8834,585
3398,1133,160
3399,8663,15
3400,2212,702
3401,8854,421
3402,5687,878
3403,9292,89
3404,4932,547
3405,3887,261
3406,7819,484
3407,1286,222
3408,2243,625
3409,4728,786
3410,1631,845
3411,2594,106
3412,3361,4
3413,1308,1007
3414,419,194
3415,3295,528
3416,2875,346
3417,8376,1028
3418,3330,1216
3419,7868,321
3420,1194,359
3421,8517,394
3422,2674,278
3423,1286,222
3424,2684,13
3425,7909,950
3426,488,178
3427,6351,40
3428,9828,300
3429,9523,22
3430,9644,328
3431,751,396
3432,9957,530
3433,3608,78
3434,9764,69
3435,5098,75
3436,1334,1078
3437,2594,106
3438,9753,241
3439,8139,459
3440,3923,323
3441,8103,1076
3442,9136,402
3443,3118,392
3444,8674,169
3445,4968,554
3446,6997,46
3447,5771,188
3448,9694,229
3449,9333,56
3450,4081,299
3451,7414,277
3452,3361,4
3453,5894,488
3454,8069,292
3455,7954,413
3456,5947,7
3457,5610,212
3458,9110,337
3459,8676,326
3460,9671,225
3461,5818,103
3462,3337,388
3463,9944,18
3464,3290,330
3465,5653,728
3466,2728,374
3467,8836,154
3468,9505,122
3469,7532,144
3470,3022,648
3471,1631,845
3472,9944,18
3473,6026,318
3474,8615,430
3475,8826,232
3476,7448,132
3477,3690,1212
3478,9523,22
3479,2634,448
3480,754,59
3481,7965,80
3482,3532,354
3483,413,419
3484,7023,135
3485,8185,92
3486,39,192
3487,6431,97
3488,7140,204
3489,7988,818
3490,754,59
3491,1358,180
3492,9944,18
3493,4692,829
3494,6127,1146
3495,5688,446
3496,1291,151
3497,1930,70
3498,1887,223
3499,7868,321
3500,6944,747
3501,3146,683
3502,3375,486
3503,1915,30
3504,9515,1008
3505,3655,821
3506,4075,48
3507,3481,81
3508,5623,762
3509,5049,98
3510,386,262
3511,9110,337
3512,6662,155
3513,4309,1103
3514,3468,123
3515,1976,32
3516,7579,703
3517,6402,39
3518,5463,62
3519,1805,217
3520,8059,125
3521,6898,82
3522,4121,755
3523,8916,564
3524,6438,47
3525,5171,748
3526,9823,1132
3527,1915,30
3528,1019,456
3529,8663,15
3530,6497,224
3531,703,74
3532,302,353
3533,5492,839
3534,9764,69
3535,1810,121
3536,2684,13
3537,8391,163
3538,9034,861
3539,6261,234
3540,3304,21
3541,5098,75
3542,410,236
3543,5440,644
3544,6662,155
3545,488,178
3546,4990,412
3547,6087,316
3548,8834,585
3549,4664,246
3550,3075,570
3551,9148,508
3552,6205,227
3553,5078,126
3554,1930,70
3555,8433,42
3556,8498,250
3557,5425,636
3558,8849,404
3559,7636,305
3560,5759,1103
3561,3304,21
3562,1481,33
3563,3146,683
3564,6205,227
3565,6020,119
3566,2277,924
3567,5534,724
3568,8301,199
3569,7535,211
3570,8025,57
3571,9098,514
3572,9434,858
3573,1358,180
3574,4102,19
3575,6137,139
3576,6771,185
3577,5049,98
3578,9881,150
3579,1481,33
3580,6964,247
3581,4166,941
3582,5534,724
3583,3417,1029
3584,7572,366
3585,4585,673
3586,2435,25
3587,2918,853
3588,1023,322
3589,7386,1001
3590,4105,575
3591,9292,89
3592,2918,853
3593,5947,7
3594,9281,109
3595,9179,918
3596,1930,70
3597,2131,275
3598,6100,333
3599,5286,905
3600,807,959
3601,7488,52
3602,9464,88
3603,3614,313
3604,8906,470
3605,9950,198
3606,3778,1188
3607,4848,105
3608,1474,77
3609,8626,263
3610,7286,120
3611,7819,484
3612,9714,969
3613,6789,656
