Vertice,Pai,Nivel
208416,-1,-1
208417,-1,-1
208418,370891,12
208419,-1,-1
208420,-1,-1
208421,367417,11
208422,-1,-1
208423,-1,-1
208424,-1,-1
208425,-1,-1
208426,-1,-1
208427,-1,-1
208428,-1,-1
208429,-1,-1
208430,-1,-1
208431,-1,-1
208432,160505,11
208433,-1,-1
208434,139626,11
208435,-1,-1
208436,79677,13
208437,-1,-1
208438,-1,-1
208439,-1,-1
208440,281891,11
208441,-1,-1
208442,250779,13
208443,316398,12
208444,-1,-1
208445,25908,13
208446,85850,12
208447,-1,-1
208448,-1,-1
208449,-1,-1
208450,-1,-1
208451,369666,12
208452,-1,-1
208453,-1,-1
208454,-1,-1
208455,-1,-1
208456,-1,-1
208457,-1,-1
208458,-1,-1
208459,-1,-1
208460,-1,-1
208461,-1,-1
208462,-1,-1
208463,-1,-1
208464,364375,13
208465,-1,-1
208466,-1,-1
208467,-1,-1
208468,-1,-1
208469,81093,12
208470,-1,-1
208471,-1,-1
208472,-1,-1
208473,308293,14
208474,5051,12
208475,-1,-1
208476,-1,-1
208477,-1,-1
208478,-1,-1
208479,308645,14
208480,22906,13
208481,-1,-1
208482,-1,-1
208483,-1,-1
208484,-1,-1
208485,-1,-1
208486,-1,-1
208487,-1,-1
208488,-1,-1
208489,-1,-1
208490,281747,13
208491,-1,-1
208492,28635,10
208493,-1,-1
208494,-1,-1
208495,94240,13
208496,-1,-1
208497,-1,-1
208498,-1,-1
208499,-1,-1
208500,-1,-1
208501,-1,-1
208502,-1,-1
208503,-1,-1
208504,150287,13
208505,-1,-1
208506,266764,11
208507,1733,11
208508,-1,-1
208509,362351,11
208510,353176,10
208511,-1,-1
208512,293900,12
208513,-1,-1
208514,304978,12
208515,-1,-1
208516,-1,-1
208517,258585,12
208518,-1,-1
208519,-1,-1
208520,-1,-1
208521,-1,-1
208522,-1,-1
208523,-1,-1
208524,-1,-1
208525,-1,-1
208526,125525,13
208527,-1,-1
208528,-1,-1
208529,-1,-1
208530,-1,-1
208531,-1,-1
208532,-1,-1
208533,360128,14
208534,-1,-1
208535,-1,-1
208536,-1,-1
208537,-1,-1
208538,-1,-1
208539,154479,13
208540,48741,12
208541,-1,-1
208542,-1,-1
208543,-1,-1
208544,-1,-1
208545,74562,11
208546,69614,12
208547,-1,-1
208548,-1,-1
208549,-1,-1
208550,-1,-1
208551,-1,-1
208552,-1,-1
208553,41408,9
208554,162087,9
208555,217750,12
208556,-1,-1
208557,-1,-1
208558,-1,-1
208559,65384,14
208560,-1,-1
208561,-1,-1
208562,-1,-1
208563,-1,-1
208564,-1,-1
208565,-1,-1
208566,-1,-1
208567,-1,-1
208568,-1,-1
208569,-1,-1
208570,322436,7
208571,245130,13
208572,-1,-1
208573,-1,-1
208574,-1,-1
208575,52917,12
208576,-1,-1
208577,76561,13
208578,-1,-1
208579,-1,-1
208580,-1,-1
208581,-1,-1
208582,-1,-1
208583,-1,-1
208584,-1,-1
208585,-1,-1
208586,-1,-1
208587,-1,-1
208588,-1,-1
208589,-1,-1
208590,-1,-1
208591,-1,-1
208592,-1,-1
208593,-1,-1
208594,-1,-1
208595,-1,-1
208596,-1,-1
208597,-1,-1
208598,-1,-1
208599,-1,-1
208600,-1,-1
208601,-1,-1
208602,-1,-1
208603,14999,13
208604,-1,-1
208605,-1,-1
208606,-1,-1
208607,-1,-1
208608,-1,-1
208609,-1,-1
208610,-1,-1
208611,325734,11
208612,-1,-1
208613,-1,-1
208614,-1,-1
208615,67105,9
208616,-1,-1
208617,-1,-1
208618,270339,8
208619,315005,11
208620,101074,14
208621,-1,-1
208622,-1,-1
208623,-1,-1
208624,-1,-1
208625,-1,-1
208626,-1,-1
208627,-1,-1
208628,-1,-1
208629,-1,-1
208630,332487,12
208631,-1,-1
208632,-1,-1
208633,-1,-1
208634,-1,-1
208635,278669,13
208636,29534,10
208637,205183,14
208638,-1,-1
208639,217514,11
208640,136008,14
208641,265709,13
208642,-1,-1
208643,-1,-1
208644,-1,-1
208645,363527,12
208646,-1,-1
208647,372313,12
208648,41245,13
208649,-1,-1
208650,-1,-1
208651,-1,-1
208652,-1,-1
208653,-1,-1
208654,224326,13
208655,-1,-1
208656,-1,-1
208657,96604,11
208658,-1,-1
208659,132561,12
208660,-1,-1
208661,-1,-1
208662,345196,12
208663,-1,-1
208664,-1,-1
208665,-1,-1
208666,-1,-1
208667,-1,-1
208668,-1,-1
208669,-1,-1
208670,259087,12
208671,106724,14
208672,70806,13
208673,-1,-1
208674,-1,-1
208675,245944,11
208676,-1,-1
208677,241718,10
208678,-1,-1
208679,-1,-1
208680,302143,12
208681,-1,-1
208682,-1,-1
208683,-1,-1
208684,-1,-1
208685,-1,-1
208686,350428,12
208687,-1,-1
208688,148417,13
208689,-1,-1
208690,-1,-1
208691,-1,-1
208692,-1,-1
208693,-1,-1
208694,-1,-1
208695,-1,-1
208696,93313,11
208697,49477,10
208698,-1,-1
208699,-1,-1
208700,-1,-1
208701,305559,14
208702,-1,-1
208703,30217,12
208704,-1,-1
208705,-1,-1
208706,-1,-1
208707,-1,-1
208708,55852,10
208709,-1,-1
208710,-1,-1
208711,-1,-1
208712,-1,-1
208713,-1,-1
208714,-1,-1
208715,-1,-1
208716,-1,-1
208717,-1,-1
208718,186661,9
208719,-1,-1
208720,109170,13
208721,-1,-1
208722,-1,-1
208723,-1,-1
208724,-1,-1
208725,-1,-1
208726,-1,-1
208727,-1,-1
208728,223431,14
208729,256822,13
208730,275323,12
208731,-1,-1
208732,-1,-1
208733,-1,-1
208734,-1,-1
208735,-1,-1
208736,-1,-1
208737,-1,-1
208738,212993,13
208739,266881,14
208740,-1,-1
208741,344113,12
208742,300872,11
208743,196671,14
208744,-1,-1
208745,130391,12
208746,292400,11
208747,-1,-1
208748,-1,-1
208749,-1,-1
208750,-1,-1
208751,-1,-1
208752,-1,-1
208753,114409,13
208754,126577,13
208755,324312,10
208756,-1,-1
208757,-1,-1
208758,-1,-1
208759,135847,8
208760,350279,12
208761,153104,12
208762,-1,-1
208763,-1,-1
208764,-1,-1
208765,-1,-1
208766,-1,-1
208767,347571,9
208768,361028,14
208769,365470,14
208770,159827,13
208771,-1,-1
208772,186318,10
208773,-1,-1
208774,365930,13
208775,-1,-1
208776,301159,14
208777,-1,-1
208778,332905,11
208779,-1,-1
208780,-1,-1
208781,149900,13
208782,-1,-1
208783,-1,-1
208784,-1,-1
208785,-1,-1
208786,115149,12
208787,-1,-1
208788,-1,-1
208789,121149,13
208790,285567,13
208791,233905,11
208792,-1,-1
208793,-1,-1
208794,-1,-1
208795,-1,-1
208796,-1,-1
208797,-1,-1
208798,-1,-1
208799,-1,-1
208800,95987,11
208801,-1,-1
208802,374943,12
208803,-1,-1
208804,-1,-1
208805,-1,-1
208806,216935,10
208807,-1,-1
208808,-1,-1
208809,-1,-1
208810,-1,-1
208811,-1,-1
208812,-1,-1
208813,-1,-1
208814,-1,-1
208815,-1,-1
208816,-1,-1
208817,-1,-1
208818,-1,-1
208819,-1,-1
208820,99511,13
208821,-1,-1
208822,-1,-1
208823,-1,-1
208824,345709,10
208825,267649,12
208826,-1,-1
208827,-1,-1
208828,116987,12
208829,-1,-1
208830,-1,-1
208831,-1,-1
208832,-1,-1
208833,249072,10
208834,-1,-1
208835,163120,12
208836,305586,13
208837,141344,14
208838,-1,-1
208839,330694,12
208840,-1,-1
208841,-1,-1
208842,-1,-1
208843,-1,-1
208844,-1,-1
208845,244228,12
208846,-1,-1
208847,-1,-1
208848,55644,11
208849,-1,-1
208850,96402,9
208851,-1,-1
208852,-1,-1
208853,-1,-1
208854,-1,-1
208855,117911,13
208856,-1,-1
208857,163369,11
208858,-1,-1
208859,-1,-1
208860,-1,-1
208861,-1,-1
208862,-1,-1
208863,84194,15
208864,346541,12
208865,-1,-1
208866,-1,-1
208867,-1,-1
208868,233409,13
208869,-1,-1
208870,-1,-1
208871,-1,-1
208872,125806,13
208873,359332,13
208874,-1,-1
208875,-1,-1
208876,303955,13
208877,270637,12
208878,-1,-1
208879,-1,-1
208880,-1,-1
208881,-1,-1
208882,16405,11
208883,-1,-1
208884,221506,13
208885,369877,14
208886,-1,-1
208887,-1,-1
208888,-1,-1
208889,-1,-1
208890,197676,11
208891,-1,-1
208892,-1,-1
208893,-1,-1
208894,368534,13
208895,-1,-1
208896,-1,-1
208897,-1,-1
208898,41408,9
208899,-1,-1
208900,289983,12
208901,374749,13
208902,-1,-1
208903,354460,15
208904,147082,13
208905,-1,-1
208906,-1,-1
208907,317729,11
208908,-1,-1
208909,-1,-1
208910,-1,-1
208911,-1,-1
208912,221175,14
208913,-1,-1
208914,-1,-1
208915,70059,11
208916,-1,-1
208917,-1,-1
208918,-1,-1
208919,-1,-1
208920,-1,-1
208921,283713,11
208922,73014,11
208923,-1,-1
208924,-1,-1
208925,259616,13
208926,-1,-1
208927,-1,-1
208928,-1,-1
208929,139383,13
208930,373307,13
208931,-1,-1
208932,-1,-1
208933,322598,13
208934,-1,-1
208935,-1,-1
208936,-1,-1
208937,-1,-1
208938,-1,-1
208939,-1,-1
208940,-1,-1
208941,-1,-1
208942,-1,-1
208943,276824,11
208944,-1,-1
208945,-1,-1
208946,152777,12
208947,-1,-1
208948,319091,10
208949,-1,-1
208950,138625,12
208951,-1,-1
208952,193612,13
208953,-1,-1
208954,-1,-1
208955,-1,-1
208956,-1,-1
208957,-1,-1
208958,279730,14
208959,-1,-1
208960,-1,-1
208961,-1,-1
208962,168605,12
208963,-1,-1
208964,-1,-1
208965,309138,13
208966,189865,13
208967,-1,-1
208968,278790,13
208969,-1,-1
208970,-1,-1
208971,133768,15
208972,-1,-1
208973,-1,-1
208974,185844,12
208975,142219,14
208976,245051,11
208977,-1,-1
208978,-1,-1
208979,-1,-1
208980,-1,-1
208981,-1,-1
208982,-1,-1
208983,-1,-1
208984,124640,13
208985,-1,-1
208986,-1,-1
208987,-1,-1
208988,-1,-1
208989,369840,10
208990,298878,12
208991,-1,-1
208992,-1,-1
208993,262834,13
208994,-1,-1
208995,25131,11
208996,-1,-1
208997,-1,-1
208998,-1,-1
208999,103837,13
209000,-1,-1
209001,-1,-1
209002,-1,-1
209003,-1,-1
209004,164339,14
209005,329913,13
209006,-1,-1
209007,155109,10
209008,-1,-1
209009,-1,-1
209010,-1,-1
209011,-1,-1
209012,-1,-1
209013,-1,-1
209014,-1,-1
209015,-1,-1
209016,-1,-1
209017,318212,11
209018,-1,-1
209019,-1,-1
209020,197292,12
209021,-1,-1
209022,-1,-1
209023,325967,12
209024,-1,-1
209025,-1,-1
209026,-1,-1
209027,-1,-1
209028,-1,-1
209029,37316,10
209030,-1,-1
209031,-1,-1
209032,-1,-1
209033,-1,-1
209034,-1,-1
209035,-1,-1
209036,-1,-1
209037,307988,12
209038,-1,-1
209039,-1,-1
209040,-1,-1
209041,-1,-1
209042,19550,13
209043,-1,-1
209044,-1,-1
209045,-1,-1
209046,-1,-1
209047,-1,-1
209048,-1,-1
209049,41821,13
209050,319052,11
209051,-1,-1
209052,-1,-1
209053,-1,-1
209054,-1,-1
209055,147937,12
209056,-1,-1
209057,-1,-1
209058,-1,-1
209059,310145,11
209060,-1,-1
209061,-1,-1
209062,-1,-1
209063,-1,-1
209064,274950,12
209065,-1,-1
209066,-1,-1
209067,-1,-1
209068,275398,12
209069,-1,-1
209070,-1,-1
209071,-1,-1
209072,46892,12
209073,-1,-1
209074,-1,-1
209075,-1,-1
209076,324028,12
209077,11604,9
209078,-1,-1
209079,-1,-1
209080,-1,-1
209081,-1,-1
209082,-1,-1
209083,-1,-1
209084,-1,-1
209085,-1,-1
209086,-1,-1
209087,-1,-1
209088,-1,-1
209089,196049,12
209090,-1,-1
209091,-1,-1
209092,139909,11
209093,351882,8
209094,-1,-1
209095,-1,-1
209096,-1,-1
209097,18112,10
209098,-1,-1
209099,-1,-1
209100,25430,13
209101,346790,12
209102,131291,12
209103,283737,6
209104,-1,-1
209105,-1,-1
209106,-1,-1
209107,-1,-1
209108,-1,-1
209109,-1,-1
209110,76386,14
209111,152558,11
209112,-1,-1
209113,-1,-1
209114,-1,-1
209115,-1,-1
209116,55868,12
209117,-1,-1
209118,311266,11
209119,43757,11
209120,-1,-1
209121,-1,-1
209122,-1,-1
209123,198236,12
209124,292852,9
209125,-1,-1
209126,-1,-1
209127,-1,-1
209128,294455,12
209129,-1,-1
209130,-1,-1
209131,181663,13
209132,-1,-1
209133,-1,-1
209134,-1,-1
209135,334532,13
209136,90233,13
209137,-1,-1
209138,-1,-1
209139,168056,11
209140,357824,11
209141,-1,-1
209142,-1,-1
209143,-1,-1
209144,-1,-1
209145,-1,-1
209146,-1,-1
209147,262279,13
209148,-1,-1
209149,-1,-1
209150,-1,-1
209151,197923,13
209152,162292,11
209153,-1,-1
209154,-1,-1
209155,-1,-1
209156,-1,-1
209157,-1,-1
209158,106503,13
209159,179974,13
209160,-1,-1
209161,115968,14
209162,-1,-1
209163,362666,14
209164,-1,-1
209165,289086,11
209166,27753,13
209167,-1,-1
209168,-1,-1
209169,-1,-1
209170,11328,15
209171,-1,-1
209172,25066,12
209173,-1,-1
209174,-1,-1
209175,-1,-1
209176,99097,12
209177,-1,-1
209178,-1,-1
209179,33353,14
209180,55868,12
209181,-1,-1
209182,-1,-1
209183,-1,-1
209184,-1,-1
209185,-1,-1
209186,-1,-1
209187,-1,-1
209188,-1,-1
209189,-1,-1
209190,242170,14
209191,-1,-1
209192,-1,-1
209193,-1,-1
209194,204843,13
209195,-1,-1
209196,-1,-1
209197,215757,13
209198,319763,12
209199,-1,-1
209200,-1,-1
209201,255385,11
209202,44616,12
209203,281167,13
209204,-1,-1
209205,-1,-1
209206,-1,-1
209207,152339,10
209208,-1,-1
209209,196969,11
209210,-1,-1
209211,181702,12
209212,-1,-1
209213,-1,-1
209214,-1,-1
209215,-1,-1
209216,-1,-1
209217,3442,13
209218,-1,-1
209219,149468,10
209220,-1,-1
209221,-1,-1
209222,-1,-1
209223,-1,-1
209224,-1,-1
209225,-1,-1
209226,-1,-1
209227,-1,-1
209228,-1,-1
209229,-1,-1
209230,-1,-1
209231,-1,-1
209232,-1,-1
209233,-1,-1
209234,-1,-1
209235,194155,11
209236,-1,-1
209237,-1,-1
209238,-1,-1
209239,219775,11
209240,-1,-1
209241,56332,12
209242,-1,-1
209243,-1,-1
209244,-1,-1
209245,-1,-1
209246,-1,-1
209247,325175,14
209248,-1,-1
209249,-1,-1
209250,-1,-1
209251,-1,-1
209252,314355,13
209253,252177,12
209254,-1,-1
209255,-1,-1
209256,-1,-1
209257,264898,11
209258,-1,-1
209259,-1,-1
209260,-1,-1
209261,-1,-1
209262,-1,-1
209263,-1,-1
209264,-1,-1
209265,-1,-1
209266,-1,-1
209267,209614,14
209268,-1,-1
209269,-1,-1
209270,-1,-1
209271,-1,-1
209272,-1,-1
209273,-1,-1
209274,320689,12
209275,-1,-1
209276,152281,13
209277,-1,-1
209278,155056,11
209279,262778,11
209280,-1,-1
209281,-1,-1
209282,217001,12
209283,197814,11
209284,-1,-1
209285,-1,-1
209286,-1,-1
209287,-1,-1
209288,-1,-1
209289,-1,-1
209290,-1,-1
209291,206002,11
209292,-1,-1
209293,-1,-1
209294,254569,12
209295,306113,13
209296,-1,-1
209297,36844,10
209298,274754,16
209299,-1,-1
209300,-1,-1
209301,-1,-1
209302,-1,-1
209303,-1,-1
209304,-1,-1
209305,-1,-1
209306,-1,-1
209307,87070,13
209308,-1,-1
209309,-1,-1
209310,-1,-1
209311,-1,-1
209312,277679,9
209313,277414,14
209314,-1,-1
209315,197688,12
209316,-1,-1
209317,-1,-1
209318,204268,12
209319,-1,-1
209320,-1,-1
209321,-1,-1
209322,217750,12
209323,-1,-1
209324,-1,-1
209325,248512,13
209326,126913,10
209327,276854,12
209328,-1,-1
209329,-1,-1
209330,-1,-1
209331,-1,-1
209332,-1,-1
209333,-1,-1
209334,373113,13
209335,-1,-1
209336,-1,-1
209337,-1,-1
209338,-1,-1
209339,95041,14
209340,21012,12
209341,-1,-1
209342,-1,-1
209343,-1,-1
209344,-1,-1
209345,91390,12
209346,-1,-1
209347,-1,-1
209348,1349,12
209349,-1,-1
209350,293987,12
209351,-1,-1
209352,-1,-1
209353,-1,-1
209354,-1,-1
209355,-1,-1
209356,-1,-1
209357,-1,-1
209358,-1,-1
209359,46395,12
209360,-1,-1
209361,177644,12
209362,350473,13
209363,-1,-1
209364,-1,-1
209365,-1,-1
209366,227948,13
209367,67939,10
209368,-1,-1
209369,-1,-1
209370,-1,-1
209371,-1,-1
209372,371871,10
209373,-1,-1
209374,-1,-1
209375,-1,-1
209376,72051,13
209377,81707,11
209378,-1,-1
209379,120108,14
209380,246171,13
209381,-1,-1
209382,270518,13
209383,291173,12
209384,-1,-1
209385,-1,-1
209386,-1,-1
209387,-1,-1
209388,-1,-1
209389,-1,-1
209390,151969,12
209391,-1,-1
209392,-1,-1
209393,39045,12
209394,-1,-1
209395,370024,12
209396,-1,-1
209397,-1,-1
209398,-1,-1
209399,-1,-1
209400,-1,-1
209401,-1,-1
209402,24500,13
209403,-1,-1
209404,-1,-1
209405,-1,-1
209406,199698,13
209407,-1,-1
209408,-1,-1
209409,-1,-1
209410,-1,-1
209411,-1,-1
209412,91398,10
209413,-1,-1
209414,152938,11
209415,155898,12
209416,-1,-1
209417,-1,-1
209418,-1,-1
209419,-1,-1
209420,287386,13
209421,-1,-1
209422,-1,-1
209423,273213,13
209424,-1,-1
209425,-1,-1
209426,229380,13
209427,64962,11
209428,250577,14
209429,-1,-1
209430,107326,10
209431,-1,-1
209432,-1,-1
209433,-1,-1
209434,-1,-1
209435,-1,-1
209436,-1,-1
209437,-1,-1
209438,96007,12
209439,-1,-1
209440,-1,-1
209441,-1,-1
209442,139695,11
209443,96843,12
209444,-1,-1
209445,49569,12
209446,228867,11
209447,-1,-1
209448,-1,-1
209449,359180,11
209450,166857,13
209451,-1,-1
209452,-1,-1
209453,-1,-1
209454,-1,-1
209455,-1,-1
209456,-1,-1
209457,-1,-1
209458,-1,-1
209459,-1,-1
209460,-1,-1
209461,259460,12
209462,-1,-1
209463,341983,14
209464,241048,11
209465,-1,-1
209466,-1,-1
209467,-1,-1
209468,174342,11
209469,190553,11
209470,357035,12
209471,289179,11
209472,-1,-1
209473,-1,-1
209474,94879,14
209475,-1,-1
209476,-1,-1
209477,-1,-1
209478,-1,-1
209479,-1,-1
209480,-1,-1
209481,-1,-1
209482,-1,-1
209483,155684,13
209484,72914,12
209485,257479,10
209486,-1,-1
209487,-1,-1
209488,-1,-1
209489,-1,-1
209490,-1,-1
209491,-1,-1
209492,-1,-1
209493,-1,-1
209494,-1,-1
209495,-1,-1
209496,-1,-1
209497,-1,-1
209498,9567,12
209499,-1,-1
209500,133615,13
209501,-1,-1
209502,-1,-1
209503,-1,-1
209504,-1,-1
209505,180713,11
209506,192011,12
209507,161177,8
209508,-1,-1
209509,155184,11
209510,-1,-1
209511,-1,-1
209512,-1,-1
209513,173074,13
209514,-1,-1
209515,-1,-1
209516,173936,10
209517,111622,11
209518,302165,10
209519,-1,-1
209520,305550,12
209521,-1,-1
209522,-1,-1
209523,-1,-1
209524,-1,-1
209525,-1,-1
209526,-1,-1
209527,-1,-1
209528,79081,11
209529,-1,-1
209530,7437,10
209531,233830,14
209532,-1,-1
209533,-1,-1
209534,-1,-1
209535,-1,-1
209536,-1,-1
209537,-1,-1
209538,-1,-1
209539,256398,11
209540,48140,13
209541,114380,11
209542,341867,13
209543,-1,-1
209544,-1,-1
209545,-1,-1
209546,-1,-1
209547,-1,-1
209548,-1,-1
209549,135375,13
209550,283987,10
209551,-1,-1
209552,-1,-1
209553,-1,-1
209554,275297,11
209555,-1,-1
209556,-1,-1
209557,43722,12
209558,-1,-1
209559,-1,-1
209560,146525,10
209561,-1,-1
209562,-1,-1
209563,222509,11
209564,-1,-1
209565,-1,-1
209566,-1,-1
209567,-1,-1
209568,-1,-1
209569,369771,13
209570,-1,-1
209571,-1,-1
209572,258415,11
209573,316867,9
209574,-1,-1
209575,-1,-1
209576,278426,12
209577,205077,12
209578,274177,11
209579,138650,9
209580,154294,14
209581,10903,12
209582,-1,-1
209583,-1,-1
209584,-1,-1
209585,-1,-1
209586,-1,-1
209587,283094,13
209588,65361,13
209589,-1,-1
209590,-1,-1
209591,-1,-1
209592,-1,-1
209593,-1,-1
209594,-1,-1
209595,-1,-1
209596,104385,13
209597,-1,-1
209598,-1,-1
209599,-1,-1
209600,-1,-1
209601,-1,-1
209602,260469,12
209603,-1,-1
209604,-1,-1
209605,-1,-1
209606,147711,13
209607,56740,12
209608,274334,11
209609,243480,13
209610,-1,-1
209611,93145,10
209612,-1,-1
209613,102715,11
209614,269245,13
209615,-1,-1
209616,-1,-1
209617,-1,-1
209618,-1,-1
209619,-1,-1
209620,-1,-1
209621,281561,13
209622,243944,13
209623,-1,-1
209624,211650,10
209625,221204,12
209626,164053,12
209627,-1,-1
209628,-1,-1
209629,341978,13
209630,165662,11
209631,-1,-1
209632,-1,-1
209633,-1,-1
209634,339894,12
209635,234433,13
209636,-1,-1
209637,59309,11
209638,-1,-1
209639,-1,-1
209640,-1,-1
209641,289772,13
209642,-1,-1
209643,151791,12
209644,-1,-1
209645,-1,-1
209646,-1,-1
209647,281078,14
209648,-1,-1
209649,-1,-1
209650,109218,11
209651,-1,-1
209652,-1,-1
209653,-1,-1
209654,-1,-1
209655,322759,13
209656,-1,-1
209657,-1,-1
209658,196158,13
209659,-1,-1
209660,347580,10
209661,-1,-1
209662,186758,12
209663,158784,13
209664,-1,-1
209665,317603,16
209666,-1,-1
209667,-1,-1
209668,-1,-1
209669,-1,-1
209670,-1,-1
209671,107752,12
209672,-1,-1
209673,-1,-1
209674,-1,-1
209675,-1,-1
209676,41294,10
209677,-1,-1
209678,72655,13
209679,-1,-1
209680,243634,12
209681,246470,11
209682,266851,13
209683,-1,-1
209684,-1,-1
209685,-1,-1
209686,-1,-1
209687,-1,-1
209688,-1,-1
209689,191806,12
209690,354969,13
209691,-1,-1
209692,-1,-1
209693,-1,-1
209694,-1,-1
209695,-1,-1
209696,234710,14
209697,68471,10
209698,369858,13
209699,-1,-1
209700,-1,-1
209701,281510,11
209702,198403,13
209703,-1,-1
209704,-1,-1
209705,-1,-1
209706,-1,-1
209707,244486,14
209708,-1,-1
209709,-1,-1
209710,315817,13
209711,-1,-1
209712,248797,14
209713,-1,-1
209714,69727,12
209715,195630,13
209716,-1,-1
209717,-1,-1
209718,-1,-1
209719,-1,-1
209720,-1,-1
209721,-1,-1
209722,-1,-1
209723,342065,11
209724,-1,-1
209725,-1,-1
209726,-1,-1
209727,333422,13
209728,-1,-1
209729,-1,-1
209730,350047,12
209731,-1,-1
209732,349118,15
209733,-1,-1
209734,-1,-1
209735,-1,-1
209736,111490,11
209737,-1,-1
209738,-1,-1
209739,-1,-1
209740,231275,13
209741,-1,-1
209742,312508,13
209743,337415,12
209744,232599,8
209745,-1,-1
209746,212234,11
209747,3957,12
209748,-1,-1
209749,-1,-1
209750,-1,-1
209751,272273,12
209752,238095,11
209753,-1,-1
209754,100019,12
209755,-1,-1
209756,-1,-1
209757,-1,-1
209758,-1,-1
209759,-1,-1
209760,-1,-1
209761,-1,-1
209762,-1,-1
209763,111433,11
209764,-1,-1
209765,-1,-1
209766,-1,-1
209767,256653,11
209768,-1,-1
209769,335948,10
209770,-1,-1
209771,-1,-1
209772,-1,-1
209773,80020,12
209774,134765,13
209775,-1,-1
209776,192671,12
209777,-1,-1
209778,248970,12
209779,-1,-1
209780,254703,12
209781,-1,-1
209782,-1,-1
209783,-1,-1
209784,373586,14
209785,-1,-1
209786,-1,-1
209787,-1,-1
209788,-1,-1
209789,-1,-1
209790,-1,-1
209791,-1,-1
209792,340163,12
209793,-1,-1
209794,229122,10
209795,-1,-1
209796,341401,14
209797,-1,-1
209798,-1,-1
209799,-1,-1
209800,-1,-1
209801,-1,-1
209802,-1,-1
209803,-1,-1
209804,-1,-1
209805,-1,-1
209806,-1,-1
209807,-1,-1
209808,-1,-1
209809,100244,11
209810,174909,9
209811,119974,14
209812,-1,-1
209813,-1,-1
209814,179841,13
209815,299461,14
209816,77704,13
209817,52504,13
209818,-1,-1
209819,-1,-1
209820,-1,-1
209821,-1,-1
209822,-1,-1
209823,-1,-1
209824,-1,-1
209825,290406,13
209826,-1,-1
209827,113381,10
209828,44613,12
209829,291307,12
209830,251120,13
209831,118611,12
209832,20367,13
209833,-1,-1
209834,-1,-1
209835,177325,12
209836,-1,-1
209837,-1,-1
209838,-1,-1
209839,-1,-1
209840,-1,-1
209841,-1,-1
209842,-1,-1
209843,214728,13
209844,5783,10
209845,340735,15
209846,-1,-1
209847,129877,11
209848,-1,-1
209849,97208,11
209850,-1,-1
209851,105273,10
209852,348125,12
209853,-1,-1
209854,-1,-1
209855,-1,-1
209856,-1,-1
209857,-1,-1
209858,-1,-1
209859,6974,10
209860,296785,12
209861,-1,-1
209862,335064,14
209863,243901,13
209864,-1,-1
209865,-1,-1
209866,268066,12
209867,-1,-1
209868,-1,-1
209869,312128,12
209870,-1,-1
209871,311863,11
209872,230840,11
209873,107373,13
209874,297282,12
209875,-1,-1
209876,-1,-1
209877,-1,-1
209878,-1,-1
209879,340786,14
209880,273432,12
209881,-1,-1
209882,-1,-1
209883,-1,-1
209884,-1,-1
209885,-1,-1
209886,-1,-1
209887,-1,-1
209888,-1,-1
209889,10922,11
209890,-1,-1
209891,-1,-1
209892,-1,-1
209893,-1,-1
209894,-1,-1
209895,-1,-1
209896,-1,-1
209897,180594,13
209898,-1,-1
209899,226089,12
209900,-1,-1
209901,156799,11
209902,-1,-1
209903,-1,-1
209904,269490,13
209905,-1,-1
209906,69393,12
209907,-1,-1
209908,-1,-1
209909,-1,-1
209910,-1,-1
209911,9102,11
209912,-1,-1
209913,161797,12
209914,-1,-1
209915,-1,-1
209916,59513,12
209917,-1,-1
209918,-1,-1
209919,-1,-1
209920,-1,-1
209921,-1,-1
209922,174001,11
209923,-1,-1
209924,-1,-1
209925,-1,-1
209926,-1,-1
209927,345132,13
209928,-1,-1
209929,-1,-1
209930,-1,-1
209931,-1,-1
209932,-1,-1
209933,-1,-1
209934,45817,12
209935,254111,13
209936,-1,-1
209937,-1,-1
209938,-1,-1
209939,294225,11
209940,-1,-1
209941,247092,13
209942,-1,-1
209943,-1,-1
209944,-1,-1
209945,208110,12
209946,233042,12
209947,-1,-1
209948,-1,-1
209949,-1,-1
209950,126618,14
209951,-1,-1
209952,-1,-1
209953,322017,13
209954,-1,-1
209955,277438,12
209956,-1,-1
209957,-1,-1
209958,-1,-1
209959,-1,-1
209960,-1,-1
209961,193798,13
209962,105945,12
209963,124500,10
209964,148671,12
209965,-1,-1
209966,-1,-1
209967,-1,-1
209968,-1,-1
209969,156704,13
209970,45404,10
209971,208510,11
209972,-1,-1
209973,-1,-1
209974,-1,-1
209975,234056,10
209976,-1,-1
209977,-1,-1
209978,87655,11
209979,183675,13
209980,365770,12
209981,-1,-1
209982,-1,-1
209983,-1,-1
209984,-1,-1
209985,358705,11
209986,-1,-1
209987,198763,13
209988,-1,-1
209989,-1,-1
209990,-1,-1
209991,-1,-1
209992,-1,-1
209993,287813,11
209994,-1,-1
209995,-1,-1
209996,-1,-1
209997,-1,-1
209998,143779,10
209999,-1,-1
210000,-1,-1
210001,75586,14
210002,254344,12
210003,-1,-1
210004,-1,-1
210005,-1,-1
210006,-1,-1
210007,-1,-1
210008,220343,13
210009,-1,-1
210010,262829,12
210011,-1,-1
210012,-1,-1
210013,-1,-1
210014,-1,-1
210015,-1,-1
210016,94791,13
210017,137819,10
210018,-1,-1
210019,-1,-1
210020,-1,-1
210021,-1,-1
210022,299043,8
210023,40848,14
210024,-1,-1
