Vertice,Pai,Nivel
110961,137860,4
110962,98662,3
110963,321586,3
110964,260955,4
110965,369658,4
110966,-1,-1
110967,-1,-1
110968,-1,-1
110969,172948,4
110970,49955,4
110971,-1,-1
110972,320563,4
110973,-1,-1
110974,225236,4
110975,289519,4
110976,-1,-1
110977,-1,-1
110978,-1,-1
110979,-1,-1
110980,76277,4
110981,70969,4
110982,151513,3
110983,144906,4
110984,110963,4
110985,-1,-1
110986,157812,4
110987,300572,4
110988,216094,3
110989,-1,-1
110990,189324,4
110991,-1,-1
110992,285648,4
110993,-1,-1
110994,283432,4
110995,357611,4
110996,147306,3
110997,-1,-1
110998,-1,-1
110999,210766,4
111000,199171,4
111001,64101,3
111002,345965,4
111003,167964,4
111004,20466,2
111005,65718,4
111006,322124,4
111007,208408,3
111008,-1,-1
111009,292840,3
111010,-1,-1
111011,-1,-1
111012,17596,4
111013,154642,4
111014,-1,-1
111015,-1,-1
111016,173624,3
111017,313668,4
111018,134719,4
111019,340487,4
111020,-1,-1
111021,-1,-1
111022,217369,4
111023,-1,-1
111024,143058,4
111025,172012,4
111026,157022,4
111027,25408,2
111028,363881,3
111029,243678,4
111030,-1,-1
111031,-1,-1
111032,77665,3
111033,184556,3
111034,150374,3
111035,-1,-1
111036,212037,3
111037,202167,4
111038,260318,4
111039,82782,4
111040,-1,-1
111041,323816,4
111042,205232,3
111043,186012,4
111044,305800,4
111045,-1,-1
111046,-1,-1
111047,-1,-1
111048,71611,3
111049,-1,-1
111050,307981,4
111051,154127,3
111052,-1,-1
111053,-1,-1
111054,-1,-1
111055,22528,4
111056,63870,4
111057,127078,4
111058,-1,-1
111059,-1,-1
111060,-1,-1
111061,309840,3
111062,186838,3
111063,220459,4
111064,33237,4
111065,-1,-1
111066,364851,4
111067,-1,-1
111068,147882,3
111069,136915,4
111070,324943,4
111071,-1,-1
111072,-1,-1
111073,116434,4
111074,-1,-1
111075,336453,3
111076,192001,4
111077,-1,-1
111078,325806,3
111079,171125,4
111080,-1,-1
111081,-1,-1
111082,-1,-1
111083,138221,3
111084,41181,4
111085,74016,3
111086,207448,4
111087,-1,-1
111088,12392,3
111089,-1,-1
111090,-1,-1
111091,26638,4
111092,-1,-1
111093,255195,4
111094,122927,3
111095,209550,4
111096,180440,4
111097,364963,4
111098,285806,4
111099,261177,3
111100,233436,4
111101,261906,3
111102,320715,3
111103,35200,4
111104,-1,-1
111105,38569,4
111106,64895,4
111107,250332,4
111108,-1,-1
111109,266645,3
111110,201084,3
111111,65751,4
111112,-1,-1
111113,266861,3
111114,-1,-1
111115,215531,3
111116,-1,-1
111117,91761,3
111118,106447,3
111119,-1,-1
111120,-1,-1
111121,-1,-1
111122,293814,4
111123,362927,4
111124,55282,4
111125,69695,3
111126,351610,4
111127,-1,-1
111128,106447,3
111129,299708,4
111130,168990,4
111131,160577,4
111132,224781,4
111133,129248,4
111134,54147,4
111135,-1,-1
111136,27296,4
111137,271536,3
111138,150520,4
111139,-1,-1
111140,10714,4
111141,-1,-1
111142,255792,3
111143,41577,4
111144,369743,4
111145,-1,-1
111146,-1,-1
111147,162690,4
111148,-1,-1
111149,206541,3
111150,-1,-1
111151,85455,3
111152,198059,4
111153,160382,4
111154,-1,-1
111155,-1,-1
111156,212049,3
111157,244766,4
111158,75530,3
111159,-1,-1
111160,75235,4
111161,18928,4
111162,-1,-1
111163,-1,-1
111164,314804,3
111165,157049,3
111166,364118,3
111167,247933,4
111168,139208,3
111169,-1,-1
111170,156127,4
111171,354536,4
111172,26060,4
111173,-1,-1
111174,357982,4
111175,101092,4
111176,16313,4
111177,67993,3
111178,-1,-1
111179,254319,4
111180,-1,-1
111181,38158,3
111182,-1,-1
111183,140501,3
111184,267756,4
111185,-1,-1
111186,-1,-1
111187,-1,-1
111188,289215,4
111189,361714,3
111190,138752,4
111191,149774,3
111192,247818,3
111193,206150,3
111194,-1,-1
111195,207342,4
111196,328685,3
111197,-1,-1
111198,-1,-1
111199,132101,4
111200,319201,4
111201,95038,4
111202,282579,4
111203,329337,3
111204,-1,-1
111205,6986,4
111206,72283,4
111207,-1,-1
111208,340395,4
111209,-1,-1
111210,127818,4
111211,313240,4
111212,-1,-1
111213,-1,-1
111214,156361,4
111215,298895,3
111216,7340,4
111217,-1,-1
111218,209292,4
111219,241724,4
111220,331215,3
111221,54765,3
111222,588,4
111223,-1,-1
111224,-1,-1
111225,-1,-1
111226,-1,-1
111227,-1,-1
111228,162611,4
111229,-1,-1
111230,-1,-1
111231,321971,4
111232,206253,4
111233,304855,4
111234,-1,-1
111235,237805,3
111236,-1,-1
111237,68819,4
111238,-1,-1
111239,-1,-1
111240,195311,4
111241,-1,-1
111242,-1,-1
111243,337885,4
111244,266370,4
111245,284255,4
111246,-1,-1
111247,15241,4
111248,280707,4
111249,191981,3
111250,69123,4
111251,275328,4
111252,314126,4
111253,73064,4
111254,46712,3
111255,85495,3
111256,73139,4
111257,-1,-1
111258,279524,4
111259,252270,4
111260,24766,4
111261,-1,-1
111262,87157,4
111263,104823,3
111264,71611,3
111265,216687,4
111266,353921,4
111267,216929,4
111268,100230,3
111269,183778,4
111270,96326,4
111271,-1,-1
111272,223180,4
111273,-1,-1
111274,-1,-1
111275,-1,-1
111276,-1,-1
111277,358603,3
111278,-1,-1
111279,-1,-1
111280,86554,3
111281,124405,2
111282,168187,4
111283,-1,-1
111284,-1,-1
111285,317681,3
111286,188381,4
111287,373454,4
111288,-1,-1
111289,-1,-1
111290,-1,-1
111291,83624,4
111292,-1,-1
111293,372369,4
111294,193425,4
111295,133176,4
111296,291046,4
111297,367342,4
111298,-1,-1
111299,-1,-1
111300,354707,3
111301,330311,4
111302,80334,4
111303,270039,4
111304,-1,-1
111305,47935,4
111306,-1,-1
111307,142775,4
111308,-1,-1
111309,132200,3
111310,75229,4
111311,247270,4
111312,267801,3
111313,-1,-1
111314,129676,4
111315,189249,3
111316,333048,4
111317,126197,4
111318,16602,3
111319,-1,-1
111320,88943,4
111321,153356,4
111322,228335,4
111323,-1,-1
111324,262891,4
111325,296337,4
111326,11786,4
111327,41894,3
111328,-1,-1
111329,285829,4
111330,28649,3
111331,53062,4
111332,21252,4
111333,-1,-1
111334,213616,4
111335,-1,-1
111336,35826,3
111337,-1,-1
111338,241569,3
111339,-1,-1
111340,262004,3
111341,282109,3
111342,-1,-1
111343,131897,3
111344,45627,4
111345,169295,4
111346,270158,4
111347,250259,4
111348,169778,3
111349,102395,3
111350,-1,-1
111351,299167,3
111352,-1,-1
111353,256648,3
111354,-1,-1
111355,111356,4
111356,361022,3
111357,147579,4
111358,-1,-1
111359,223694,4
111360,-1,-1
111361,266645,3
111362,139687,4
111363,185432,4
111364,-1,-1
111365,235085,4
111366,276421,4
111367,-1,-1
111368,-1,-1
111369,94422,3
111370,-1,-1
111371,258783,4
111372,304747,3
111373,255947,4
111374,282296,4
111375,144880,3
111376,249116,4
111377,-1,-1
111378,353520,4
111379,240664,3
111380,-1,-1
111381,138295,4
111382,-1,-1
111383,-1,-1
111384,-1,-1
111385,228523,4
111386,-1,-1
111387,60338,4
111388,372760,4
111389,-1,-1
111390,-1,-1
111391,66894,3
111392,285805,4
111393,91761,3
111394,-1,-1
111395,38059,4
111396,-1,-1
111397,260867,4
111398,-1,-1
111399,-1,-1
111400,119222,4
111401,-1,-1
111402,45710,4
111403,166840,4
111404,-1,-1
111405,41894,3
111406,170851,4
111407,252765,3
111408,-1,-1
111409,95281,3
111410,-1,-1
111411,-1,-1
111412,363948,3
111413,121546,3
111414,75757,4
111415,216800,4
111416,-1,-1
111417,4449,4
111418,153887,3
111419,226315,3
111420,160595,4
111421,221628,3
111422,52882,3
111423,162908,3
111424,280461,4
111425,-1,-1
111426,67593,3
111427,323923,4
111428,185754,4
111429,65775,3
111430,264366,3
111431,323104,4
111432,-1,-1
111433,295760,4
111434,176652,4
111435,12829,3
111436,-1,-1
111437,588,4
111438,-1,-1
111439,-1,-1
111440,335792,4
111441,-1,-1
111442,367085,3
111443,32252,3
111444,235761,4
111445,202898,3
111446,227710,3
111447,322546,4
111448,-1,-1
111449,175502,4
111450,-1,-1
111451,25624,3
111452,370776,3
111453,-1,-1
111454,352626,4
111455,22175,3
111456,162295,3
111457,328535,3
111458,363948,3
111459,330510,4
111460,104196,4
111461,107771,3
111462,70052,4
111463,87798,3
111464,358011,3
111465,351571,4
111466,236005,3
111467,-1,-1
111468,173723,4
111469,-1,-1
111470,183223,4
111471,361022,3
111472,-1,-1
111473,195844,4
111474,-1,-1
111475,40823,4
111476,178890,4
111477,333585,4
111478,763,4
111479,-1,-1
111480,-1,-1
111481,285621,3
111482,149065,4
111483,284069,4
111484,-1,-1
111485,56809,4
111486,-1,-1
111487,1047,4
111488,173541,4
111489,-1,-1
111490,357747,4
111491,-1,-1
111492,-1,-1
111493,298450,4
111494,71593,4
111495,6030,3
111496,-1,-1
111497,38158,3
111498,276962,4
111499,-1,-1
111500,214652,4
111501,83088,4
111502,58232,3
111503,339752,4
111504,367956,4
111505,48179,4
111506,153644,4
111507,69770,3
111508,373415,3
111509,202507,3
111510,305532,2
111511,-1,-1
111512,154808,3
111513,223763,4
111514,288764,4
111515,225714,4
111516,120930,4
111517,-1,-1
111518,20225,4
111519,2138,4
111520,189108,4
111521,294432,4
111522,-1,-1
111523,57174,4
111524,200079,4
111525,-1,-1
111526,37996,4
111527,34494,4
111528,292293,4
111529,-1,-1
111530,258289,4
111531,-1,-1
111532,22614,4
111533,-1,-1
111534,-1,-1
111535,-1,-1
111536,185432,4
111537,53028,4
111538,231478,4
111539,113054,4
111540,-1,-1
111541,261634,3
111542,96071,4
111543,295619,4
111544,-1,-1
111545,-1,-1
111546,81830,4
111547,19813,4
111548,144880,3
111549,18406,4
111550,135731,3
111551,140644,3
111552,-1,-1
111553,202946,3
111554,172766,4
111555,189491,4
111556,-1,-1
111557,-1,-1
111558,119332,3
111559,75551,3
111560,-1,-1
111561,362950,4
111562,176592,4
111563,303570,3
111564,23929,4
111565,341121,4
111566,99921,3
111567,-1,-1
111568,252270,4
111569,-1,-1
111570,182781,4
111571,180237,4
111572,99324,3
111573,118070,3
111574,-1,-1
111575,-1,-1
111576,305600,4
111577,-1,-1
111578,-1,-1
111579,282912,3
111580,24472,4
111581,-1,-1
111582,49907,4
111583,358879,4
111584,-1,-1
111585,191848,4
111586,332626,4
111587,95864,4
111588,274233,3
111589,-1,-1
111590,241279,4
111591,-1,-1
111592,-1,-1
111593,58308,4
111594,53739,4
111595,279776,4
111596,297185,4
111597,277045,3
111598,-1,-1
111599,331275,4
111600,-1,-1
111601,219042,3
111602,-1,-1
111603,359998,3
111604,-1,-1
111605,48268,4
111606,33901,3
111607,-1,-1
111608,-1,-1
111609,-1,-1
111610,-1,-1
111611,145017,4
111612,19531,3
111613,-1,-1
111614,-1,-1
111615,91540,3
111616,95198,4
111617,-1,-1
111618,17869,3
111619,179784,4
111620,292840,3
111621,297701,4
111622,41813,3
111623,200233,4
111624,353290,4
111625,196359,4
111626,167709,3
111627,281648,3
111628,-1,-1
111629,-1,-1
111630,299720,3
111631,295652,3
111632,-1,-1
111633,-1,-1
111634,191899,4
111635,-1,-1
111636,170345,4
111637,-1,-1
111638,-1,-1
111639,-1,-1
111640,89187,4
111641,271036,4
111642,156573,4
111643,-1,-1
111644,262218,4
111645,55054,4
111646,-1,-1
111647,-1,-1
111648,141835,4
111649,257408,4
111650,212053,4
111651,259039,4
111652,280618,3
111653,-1,-1
111654,344774,4
111655,151305,4
111656,12195,4
111657,217369,4
111658,325544,4
111659,3743,3
111660,-1,-1
111661,239342,3
111662,369699,4
111663,80988,3
111664,229416,4
111665,14388,4
111666,-1,-1
111667,73200,3
111668,-1,-1
111669,361022,3
111670,-1,-1
111671,247933,4
111672,340359,3
111673,-1,-1
111674,281248,4
111675,-1,-1
111676,-1,-1
111677,204469,4
111678,257318,4
111679,12727,4
111680,128271,4
111681,82535,3
111682,-1,-1
111683,367408,4
111684,71538,3
111685,19864,4
111686,95725,4
111687,55729,4
111688,364916,4
111689,102917,4
111690,217273,4
111691,351622,4
111692,-1,-1
111693,166928,3
111694,-1,-1
111695,-1,-1
111696,-1,-1
111697,280545,4
111698,35992,3
111699,-1,-1
111700,154994,3
111701,-1,-1
111702,186774,3
111703,16561,4
111704,-1,-1
111705,314854,4
111706,288824,4
111707,-1,-1
111708,202058,3
111709,199492,4
111710,-1,-1
111711,-1,-1
111712,175502,4
111713,171762,3
111714,-1,-1
111715,341787,3
111716,86578,4
111717,-1,-1
111718,288666,4
111719,262930,4
111720,-1,-1
111721,125361,3
111722,300150,4
111723,222467,4
111724,199802,3
111725,126569,4
111726,206241,4
111727,-1,-1
111728,101464,4
111729,-1,-1
111730,238737,4
111731,16954,3
111732,-1,-1
111733,249037,4
111734,167199,4
111735,208779,3
111736,141869,3
111737,103129,3
111738,232219,3
111739,80921,4
111740,139804,3
111741,299501,4
111742,52129,3
111743,-1,-1
111744,81032,4
111745,360095,3
111746,318233,3
111747,103683,4
111748,20448,4
111749,47586,4
111750,-1,-1
111751,55910,3
111752,275447,3
111753,50816,3
111754,127705,4
111755,123796,3
111756,129888,4
111757,47146,4
111758,-1,-1
111759,87616,4
111760,360682,4
111761,-1,-1
111762,-1,-1
111763,210766,4
111764,238460,3
111765,112739,4
111766,-1,-1
111767,283155,4
111768,-1,-1
111769,-1,-1
111770,313665,3
111771,197434,4
111772,35396,4
111773,276114,4
111774,113777,4
111775,-1,-1
111776,-1,-1
111777,83624,4
111778,224474,4
111779,174417,3
111780,249064,3
111781,125026,4
111782,256121,4
111783,319785,4
111784,-1,-1
111785,45443,3
111786,-1,-1
111787,58395,4
111788,266861,3
111789,238237,4
111790,173154,3
111791,139644,4
111792,330311,4
111793,226342,4
111794,-1,-1
111795,110383,3
111796,57474,4
111797,100967,4
111798,749,4
111799,-1,-1
111800,164617,4
111801,-1,-1
111802,-1,-1
111803,297337,4
111804,-1,-1
111805,266462,4
111806,-1,-1
111807,96038,3
111808,84150,4
111809,124038,4
111810,346941,3
111811,-1,-1
111812,104196,4
111813,342218,3
111814,180266,3
111815,249458,4
111816,-1,-1
111817,77067,3
111818,135121,4
111819,83500,3
111820,116278,4
111821,14204,4
111822,228639,3
111823,267977,4
111824,76319,4
111825,-1,-1
111826,88875,3
111827,-1,-1
111828,133133,4
111829,367393,4
111830,195670,4
111831,126725,3
111832,273734,3
111833,353486,4
111834,245445,4
111835,-1,-1
111836,18465,3
111837,297266,4
111838,287855,3
111839,-1,-1
111840,52560,4
111841,2487,4
111842,185677,3
111843,338299,4
111844,293820,4
111845,27480,3
111846,-1,-1
111847,-1,-1
111848,-1,-1
111849,116493,4
111850,27748,3
111851,-1,-1
111852,329137,4
111853,34980,4
111854,-1,-1
111855,105899,4
111856,149920,3
111857,-1,-1
111858,-1,-1
111859,-1,-1
111860,229369,4
111861,199359,3
111862,254871,3
111863,158835,4
111864,-1,-1
111865,189302,3
111866,220917,4
111867,321750,4
111868,51610,4
111869,303814,3
111870,20448,4
111871,120822,4
111872,25978,4
111873,-1,-1
111874,117819,3
111875,271144,4
111876,90330,4
111877,150614,4
111878,328867,3
111879,373115,4
111880,-1,-1
111881,287237,3
111882,166525,4
111883,-1,-1
111884,-1,-1
111885,296286,3
111886,150374,3
111887,238099,3
111888,287392,4
111889,359388,3
111890,-1,-1
111891,-1,-1
111892,-1,-1
111893,28074,4
111894,-1,-1
111895,-1,-1
111896,-1,-1
111897,247638,4
111898,-1,-1
111899,-1,-1
111900,260695,4
111901,-1,-1
111902,-1,-1
111903,-1,-1
111904,-1,-1
111905,75809,3
111906,220909,3
111907,-1,-1
111908,-1,-1
111909,-1,-1
111910,273413,4
111911,333744,4
111912,36110,4
111913,186791,3
111914,237426,4
111915,-1,-1
111916,28113,4
111917,-1,-1
111918,-1,-1
111919,-1,-1
111920,-1,-1
111921,232688,3
111922,60638,4
111923,80698,4
111924,-1,-1
111925,205182,4
111926,158259,3
111927,16535,3
111928,-1,-1
111929,140815,3
111930,202654,4
111931,-1,-1
111932,226686,4
111933,158316,4
111934,-1,-1
111935,-1,-1
111936,194465,4
111937,-1,-1
111938,372321,3
111939,-1,-1
111940,373423,4
111941,328884,4
111942,368694,4
111943,-1,-1
111944,310957,4
111945,200079,4
111946,270242,4
111947,292026,4
111948,243977,4
111949,320881,4
111950,66168,4
111951,213207,4
111952,255427,3
111953,361695,4
111954,348490,4
111955,217274,3
111956,135208,4
111957,53194,4
111958,46712,3
111959,-1,-1
111960,329720,3
111961,233143,3
111962,-1,-1
111963,151952,4
111964,220797,4
111965,-1,-1
111966,-1,-1
111967,288089,3
111968,-1,-1
111969,73200,3
111970,-1,-1
111971,233052,4
111972,126784,4
111973,-1,-1
111974,207305,4
111975,162216,3
111976,99324,3
111977,-1,-1
111978,64676,4
111979,73179,3
111980,-1,-1
111981,-1,-1
111982,55827,3
111983,306384,3
111984,-1,-1
111985,66346,4
111986,339055,3
111987,75861,4
111988,262274,3
111989,-1,-1
111990,98789,3
111991,209495,3
111992,93651,3
111993,-1,-1
111994,289779,3
111995,-1,-1
111996,271564,3
111997,130791,4
111998,353271,3
111999,229178,4
112000,332247,4
112001,-1,-1
112002,-1,-1
112003,-1,-1
112004,-1,-1
112005,362892,3
112006,81032,4
112007,286999,4
112008,257318,4
112009,-1,-1
112010,281307,4
112011,57129,4
112012,73410,4
112013,269286,4
112014,312213,4
112015,315474,4
112016,367820,4
112017,-1,-1
112018,-1,-1
112019,168475,4
112020,359270,4
112021,-1,-1
112022,143412,4
112023,-1,-1
112024,198573,3
112025,165835,4
112026,-1,-1
112027,230440,3
112028,158407,4
112029,-1,-1
112030,-1,-1
112031,-1,-1
112032,303256,4
112033,71538,3
112034,-1,-1
112035,-1,-1
112036,150674,3
112037,-1,-1
112038,344162,3
112039,269201,4
112040,236005,3
112041,77527,3
112042,262710,4
112043,-1,-1
112044,-1,-1
112045,326017,4
112046,119009,4
112047,340660,4
112048,47556,4
112049,267486,4
112050,258838,3
112051,254695,3
112052,20770,4
112053,71631,4
112054,-1,-1
112055,162498,3
112056,103683,4
112057,326615,4
112058,96141,3
112059,220913,4
112060,126933,4
112061,-1,-1
112062,68673,4
112063,-1,-1
112064,217066,4
112065,243649,3
112066,-1,-1
112067,-1,-1
112068,133264,3
112069,261479,4
112070,157818,3
112071,168958,4
112072,360193,4
112073,40016,3
112074,120988,3
112075,330291,3
112076,201468,3
112077,-1,-1
112078,319108,4
112079,-1,-1
112080,235732,3
112081,291057,4
112082,106447,3
112083,254502,4
112084,-1,-1
112085,223684,4
112086,-1,-1
112087,-1,-1
112088,75086,3
112089,100215,4
112090,356178,4
112091,278816,4
112092,331693,4
112093,-1,-1
112094,341494,4
112095,-1,-1
112096,304692,4
112097,-1,-1
112098,35565,3
112099,314901,4
112100,274233,3
112101,77063,4
112102,-1,-1
112103,86833,4
112104,-1,-1
112105,-1,-1
112106,-1,-1
112107,266285,3
112108,-1,-1
112109,156160,4
112110,-1,-1
112111,106759,4
112112,-1,-1
112113,372366,4
112114,-1,-1
112115,65775,3
112116,-1,-1
112117,-1,-1
112118,97782,4
112119,228390,4
112120,-1,-1
112121,-1,-1
112122,-1,-1
112123,-1,-1
112124,-1,-1
112125,216261,2
112126,134780,3
112127,219634,4
112128,358869,4
112129,269207,4
112130,279673,4
112131,59760,3
112132,287313,4
112133,162690,4
112134,314494,4
112135,74639,4
112136,97860,4
112137,284571,4
112138,351571,4
112139,114501,4
112140,33410,4
112141,13445,3
112142,96859,4
112143,-1,-1
112144,-1,-1
112145,318198,3
112146,35722,4
112147,53012,3
112148,-1,-1
112149,-1,-1
112150,-1,-1
112151,69357,3
112152,373014,4
112153,-1,-1
112154,-1,-1
112155,216003,3
112156,166493,4
112157,23943,4
112158,-1,-1
112159,154704,4
112160,213815,2
112161,-1,-1
112162,-1,-1
112163,356558,3
112164,55201,4
112165,-1,-1
112166,222300,4
112167,-1,-1
112168,357611,4
112169,352834,3
112170,-1,-1
112171,-1,-1
112172,86674,3
112173,188831,3
112174,369143,3
112175,324934,4
112176,306441,4
112177,-1,-1
112178,213336,4
112179,285805,4
112180,14747,4
112181,203062,4
112182,351461,3
112183,235791,3
112184,230185,4
112185,-1,-1
112186,78270,4
112187,-1,-1
112188,297199,3
112189,337219,3
112190,237307,4
112191,112398,3
112192,-1,-1
112193,186135,3
112194,216825,2
112195,-1,-1
112196,-1,-1
112197,-1,-1
112198,-1,-1
112199,-1,-1
112200,-1,-1
112201,-1,-1
112202,-1,-1
112203,289241,4
112204,183260,4
112205,62616,3
112206,-1,-1
112207,-1,-1
112208,203700,4
112209,-1,-1
112210,179223,4
112211,360291,4
112212,359063,3
112213,87601,3
112214,40387,3
112215,40387,3
112216,282296,4
112217,249518,4
112218,-1,-1
112219,141864,4
112220,82080,2
112221,33282,4
112222,104816,4
112223,-1,-1
112224,17869,3
112225,-1,-1
112226,79955,3
112227,359800,4
112228,-1,-1
112229,34459,4
112230,71151,3
112231,181059,3
112232,-1,-1
112233,-1,-1
112234,52490,4
112235,136276,3
112236,177967,3
112237,34289,4
112238,215448,3
112239,-1,-1
112240,102337,3
112241,-1,-1
112242,268855,4
112243,67357,3
112244,-1,-1
112245,50799,4
112246,95804,3
112247,-1,-1
112248,192001,4
112249,-1,-1
112250,-1,-1
112251,-1,-1
112252,90330,4
112253,-1,-1
112254,-1,-1
112255,195524,4
112256,-1,-1
112257,-1,-1
112258,35826,3
112259,-1,-1
112260,-1,-1
112261,341402,4
112262,221115,2
112263,30970,4
112264,-1,-1
112265,122392,3
112266,321184,3
112267,174417,3
112268,-1,-1
112269,-1,-1
112270,318502,3
112271,102917,4
112272,51456,3
112273,45470,4
112274,372774,3
112275,283029,4
112276,-1,-1
112277,7876,4
112278,7340,4
112279,64541,3
112280,-1,-1
112281,-1,-1
112282,47323,3
112283,82697,4
112284,-1,-1
112285,-1,-1
112286,67707,4
112287,21169,3
112288,146017,4
112289,155753,4
112290,120231,4
112291,86216,4
112292,257160,4
112293,-1,-1
112294,178622,3
112295,-1,-1
112296,331040,4
112297,256368,4
112298,239140,4
112299,-1,-1
112300,335617,4
112301,232925,4
112302,289160,3
112303,65346,3
112304,-1,-1
112305,-1,-1
112306,-1,-1
112307,229614,3
112308,167069,4
112309,-1,-1
112310,315157,3
112311,-1,-1
112312,-1,-1
112313,22532,4
112314,221393,3
112315,209364,4
112316,-1,-1
112317,-1,-1
112318,-1,-1
112319,-1,-1
112320,24502,4
112321,51057,4
112322,-1,-1
112323,-1,-1
112324,1438,4
112325,221827,4
112326,-1,-1
112327,245127,4
112328,-1,-1
112329,-1,-1
112330,191714,3
112331,215310,4
112332,251266,3
112333,-1,-1
112334,284813,4
112335,294792,4
112336,211925,3
112337,238288,4
112338,149471,3
112339,-1,-1
112340,260626,3
112341,276255,4
112342,-1,-1
112343,-1,-1
112344,-1,-1
112345,283647,4
112346,354721,4
112347,333072,4
112348,-1,-1
112349,16954,3
112350,279454,4
112351,161746,3
112352,39713,4
112353,-1,-1
112354,-1,-1
112355,-1,-1
112356,-1,-1
112357,31594,4
112358,266285,3
112359,289241,4
112360,-1,-1
112361,23972,4
112362,-1,-1
112363,135400,3
112364,55958,4
112365,103438,4
112366,-1,-1
112367,34806,3
112368,-1,-1
112369,133751,4
112370,-1,-1
112371,337683,4
112372,61773,4
112373,124543,3
112374,141708,3
112375,-1,-1
112376,52929,3
112377,-1,-1
112378,32877,4
112379,-1,-1
112380,243147,4
112381,-1,-1
112382,-1,-1
112383,306998,4
112384,278760,4
112385,358953,3
112386,-1,-1
112387,230440,3
112388,13631,4
112389,-1,-1
112390,119332,3
112391,197394,4
112392,60929,3
112393,-1,-1
112394,124027,4
112395,-1,-1
112396,-1,-1
112397,229432,4
112398,214883,2
112399,94420,3
112400,112262,3
112401,-1,-1
112402,356192,3
112403,218073,4
112404,-1,-1
112405,52715,4
112406,67656,3
112407,124038,4
112408,45710,4
112409,-1,-1
112410,-1,-1
112411,46,4
112412,349719,4
112413,233580,4
112414,-1,-1
112415,144125,4
112416,298606,4
112417,239659,4
112418,108014,4
112419,67609,3
112420,369344,3
112421,137294,4
112422,91699,4
112423,99199,4
112424,348502,4
112425,313278,4
112426,115526,3
112427,-1,-1
112428,-1,-1
112429,269840,4
112430,-1,-1
112431,-1,-1
112432,327359,4
112433,327907,4
112434,-1,-1
112435,267083,4
112436,-1,-1
112437,176054,4
112438,-1,-1
112439,300099,3
112440,180480,4
112441,74432,3
112442,284468,3
112443,-1,-1
112444,292875,4
112445,346317,4
112446,-1,-1
112447,-1,-1
112448,294191,4
112449,-1,-1
112450,349694,3
112451,-1,-1
112452,-1,-1
112453,287392,4
112454,245621,4
112455,-1,-1
112456,-1,-1
112457,153367,3
112458,-1,-1
112459,373450,4
112460,-1,-1
112461,-1,-1
112462,297612,3
112463,341144,4
112464,-1,-1
112465,-1,-1
112466,-1,-1
112467,227750,4
112468,335045,4
112469,-1,-1
112470,248668,4
112471,226741,3
112472,-1,-1
112473,329632,4
112474,5692,4
112475,65428,4
112476,-1,-1
112477,-1,-1
112478,245649,4
112479,-1,-1
112480,274274,3
112481,85329,4
112482,-1,-1
112483,29051,3
112484,56714,3
112485,20182,4
112486,170470,4
112487,-1,-1
112488,352370,4
112489,299000,4
112490,374305,4
112491,13675,4
112492,70271,3
112493,-1,-1
112494,139783,4
112495,304380,4
112496,-1,-1
112497,-1,-1
112498,338815,3
112499,-1,-1
112500,113308,4
112501,89049,4
112502,55910,3
112503,-1,-1
112504,-1,-1
112505,354707,3
112506,-1,-1
112507,-1,-1
112508,184186,3
112509,313583,4
112510,196619,4
112511,-1,-1
112512,69123,4
112513,-1,-1
112514,-1,-1
112515,-1,-1
112516,278570,4
112517,27748,3
112518,245317,4
112519,-1,-1
112520,361134,3
112521,288771,4
112522,235427,3
112523,21080,4
112524,-1,-1
112525,-1,-1
112526,92360,4
112527,-1,-1
112528,-1,-1
112529,-1,-1
112530,299378,4
112531,16246,3
112532,312506,3
112533,109780,4
112534,145811,3
112535,-1,-1
112536,33070,4
112537,-1,-1
112538,332654,4
112539,278224,4
112540,48108,3
112541,-1,-1
112542,280578,4
112543,247428,3
112544,288690,3
112545,39349,4
112546,23721,4
112547,167728,4
112548,-1,-1
112549,270664,3
112550,212596,4
112551,142661,2
112552,-1,-1
112553,-1,-1
112554,42595,3
112555,-1,-1
112556,-1,-1
112557,355819,3
112558,45710,4
112559,233580,4
112560,217273,4
112561,238099,3
112562,118048,4
112563,22576,3
112564,185364,3
112565,301629,4
112566,-1,-1
112567,-1,-1
112568,-1,-1
112569,175106,4
112570,160493,4
112571,44131,3
112572,237822,4
112573,-1,-1
112574,197260,3
112575,276127,4
112576,-1,-1
112577,259588,4
112578,366323,2
112579,372774,3
112580,203968,3
112581,-1,-1
112582,259346,4
112583,117994,4
112584,7096,3
112585,358626,3
112586,-1,-1
112587,193135,4
112588,-1,-1
112589,-1,-1
112590,-1,-1
112591,-1,-1
112592,-1,-1
112593,48691,4
112594,349694,3
112595,148381,3
112596,-1,-1
112597,-1,-1
112598,283993,3
112599,-1,-1
112600,-1,-1
112601,-1,-1
112602,370776,3
112603,264401,4
112604,-1,-1
112605,6869,4
112606,205833,3
112607,318715,3
112608,-1,-1
112609,17265,3
112610,64101,3
112611,78451,3
112612,-1,-1
112613,361857,3
112614,322842,4
112615,317348,4
112616,30426,3
112617,-1,-1
112618,63778,4
112619,-1,-1
112620,21845,3
112621,255875,4
112622,56238,4
112623,229678,4
112624,-1,-1
112625,313971,4
112626,10577,4
112627,277685,4
112628,-1,-1
112629,175630,4
112630,5095,4
112631,5289,3
112632,-1,-1
112633,212049,3
112634,99397,3
112635,271230,4
112636,313818,4
112637,-1,-1
112638,-1,-1
